"","per","toa","toa.1","id","country","inst_size","inst_mob_size","mob_share","per.1","toa.2","ego_country","pub_no","ego_net_size_no","collab_country_no","toa_old","n_refs","zebra_cited_no","zebra_cited_per","id.1","lagged_int_expo","lagged_reg_expo","lagged_nat_expo","adopted","id.2"
"135",1996,2015,2015,"100851172","fra",1,0,0,1996,2015,NA,NA,NA,NA,NA,NA,NA,NA,"100851172",NA,NA,NA,0,"100851172"
"136",1996,NA,NA,"100851417","fra",3,1,0.333,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100851417",NA,NA,NA,0,"100851417"
"137",1996,NA,NA,"100851848","deu",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100851848",NA,NA,NA,0,"100851848"
"138",1996,NA,NA,"100856084","gbr",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100856084",NA,NA,NA,0,"100856084"
"139",1996,NA,NA,"100856164","deu",2,1,0.5,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100856164",NA,NA,NA,0,"100856164"
"140",1996,NA,NA,"100860106","gbr",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100860106",NA,NA,NA,0,"100860106"
"141",1996,NA,NA,"100905671","nld",2,2,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100905671",NA,NA,NA,0,"100905671"
"142",1996,NA,NA,"100909520","deu",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100909520",NA,NA,NA,0,"100909520"
"143",1996,2004,2004,"100948646","deu",1,1,1,1996,2004,NA,NA,NA,NA,NA,NA,NA,NA,"100948646",NA,NA,NA,0,"100948646"
"144",1996,NA,NA,"100948790","gbr",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100948790",NA,NA,NA,0,"100948790"
"145",1996,NA,NA,"100967658","gbr",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100967658",NA,NA,NA,0,"100967658"
"146",1996,NA,NA,"101003987","deu",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"101003987",NA,NA,NA,0,"101003987"
"147",1996,2010,2010,"101007847","deu",4,2,0.5,1996,2010,NA,NA,NA,NA,NA,NA,NA,NA,"101007847",NA,NA,NA,0,"101007847"
"148",1996,NA,NA,"101047257","deu",3,2,0.667,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"101047257",NA,NA,NA,0,"101047257"
"149",1996,NA,NA,"101051299","deu",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"101051299",NA,NA,NA,0,"101051299"
"150",1996,NA,NA,"101052531","nld",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"101052531",NA,NA,NA,0,"101052531"
"151",1996,NA,NA,"101060805","deu",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"101060805",NA,NA,NA,0,"101060805"
"152",1996,NA,NA,"101070851","nld",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"101070851",NA,NA,NA,0,"101070851"
"153",1996,NA,NA,"101077310","fra",2,1,0.5,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"101077310",NA,NA,NA,0,"101077310"
"154",1996,NA,NA,"101089289","gbr",3,3,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"101089289",NA,NA,NA,0,"101089289"
