afid,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,country
60001422,NA,0,2,0,0,5,7,0,5,16,7,19,19,5,9,15,21,31,54,19,27,18,fra
60001423,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa
60001426,NA,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,usa
60001439,NA,0,2,0,0,2,0,0,0,6,12,1,0,5,3,0,12,2,6,2,3,0,usa
60001440,NA,0,0,0,0,0,3,5,1,1,1,8,0,3,3,2,0,0,0,0,0,0,usa
60001455,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,7,chn
60001456,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,4,1,usa
60001462,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,6,0,1,usa
60001463,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ita
60001478,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,rou
60001490,NA,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,3,2,11,4,21,16,gbr
60001498,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jpn
60001500,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,irn
60001524,NA,0,0,0,0,0,0,0,0,8,0,0,1,1,0,1,3,3,1,0,0,3,grc
60001525,NA,0,0,0,0,0,0,0,0,0,3,3,0,0,0,2,0,2,0,1,0,15,usa
60001526,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,8,11,6,14,8,usa
60001527,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa
60001529,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,chn
60001536,NA,0,0,0,0,0,0,0,0,0,0,0,2,0,2,3,0,0,0,0,0,0,usa
60001542,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fra
60001551,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa
60001555,NA,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,usa
60001562,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,usa
60001563,NA,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,6,2,15,6,12,arg
60001565,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,zaf
60001576,NA,0,0,0,1,0,0,0,1,0,0,3,0,1,1,11,7,15,18,34,21,4,esp
60001580,NA,0,0,0,0,0,0,0,1,2,1,2,1,3,5,5,8,5,3,3,7,2,jpn
60001601,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gbr
60001602,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,4,3,0,esp
60001604,NA,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,1,0,8,1,3,3,chn
60001609,NA,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,2,2,0,0,1,0,usa
60001619,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,irn
60001633,NA,0,0,0,0,0,0,0,7,0,1,1,4,4,2,10,11,12,4,17,10,24,gbr
60001635,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa
60001647,NA,0,0,0,0,2,0,0,0,0,0,3,3,7,4,5,18,0,3,17,9,4,usa
60001673,NA,0,2,0,0,5,0,0,0,0,0,0,0,0,3,5,0,3,0,7,0,0,usa
60001681,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,1,0,usa
60001701,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bra
60001741,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,esp
60001745,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa
60001769,NA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,usa
60001772,NA,1,1,0,1,3,6,2,0,13,3,5,13,5,7,5,12,6,23,17,11,24,fra
60001777,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,usa
60001780,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fra
60001800,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,irn
60001821,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,mys
60001844,NA,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,usa
60001857,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,3,0,0,3,kor
60001861,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fra
60001865,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bra
60001873,NA,0,0,0,0,0,0,0,0,0,0,0,2,1,5,6,0,2,1,1,4,15,kor
