"","per","toa","toa.1","id","country","inst_size","inst_mob_size","mob_share","per.1","toa.2","ego_country","pub_no","ego_net_size_no","collab_country_no","toa_old","n_refs","zebra_cited_no","zebra_cited_per","id.1","lagged_int_expo","lagged_reg_expo","lagged_nat_expo","adopted","id.2","pub_n"
"809",1998,2016,2016,"120325973","chl",6,0,0,1998,2016,NA,NA,NA,NA,NA,NA,NA,NA,"120325973",0,0,0,0,"120325973",NA
"810",1998,NA,NA,"120326003","bra",1,0,0,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"120326003",0,0,0,0,"120326003",NA
"811",1998,NA,NA,"120326290","bra",2,0,0,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"120326290",0,0,0,0,"120326290",NA
"812",1998,NA,NA,"120326959","bra",2,1,0.5,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"120326959",0,0,0,0,"120326959",NA
"813",1998,NA,NA,"120361918","bra",1,0,0,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"120361918",0,0,0,0,"120361918",NA
"814",1998,NA,NA,"120373044","mex",1,1,1,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"120373044",0,0,0,0,"120373044",NA
"815",1998,NA,NA,"120395665","bra",1,0,0,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"120395665",0,0,0,0,"120395665",NA
"816",1998,2002,2002,"60000036","bra",62,17,0.274,1998,2002,"bra",1,2,2,1998,"na","na","na","60000036",0,0,0,0,"60000036",1
"817",1998,NA,NA,"60000263","arg",1,0,0,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60000263",0,0,0,0,"60000263",NA
"818",1998,2008,2008,"60000509","bra",85,15,0.176,1998,2008,NA,NA,NA,NA,NA,NA,NA,NA,"60000509",0,0,0,0,"60000509",NA
"819",1998,NA,NA,"60000590","bra",1,0,0,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60000590",0,0,0,0,"60000590",NA
"820",1998,2006,2006,"60000658","arg",5,2,0.4,1998,2006,NA,NA,NA,NA,NA,NA,NA,NA,"60000658",0,0,0,0,"60000658",NA
"821",1998,NA,NA,"60000958","bra",1,1,1,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60000958",0,0,0,0,"60000958",NA
"822",1998,2016,2016,"60001282","chl",12,2,0.167,1998,2016,NA,NA,NA,NA,NA,NA,NA,NA,"60001282",0,0,0,0,"60001282",NA
"823",1998,2007,2007,"60001563","arg",15,10,0.667,1998,2007,NA,NA,NA,NA,NA,NA,NA,NA,"60001563",0,0,0,0,"60001563",NA
"824",1998,NA,NA,"60001701","bra",1,0,0,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60001701",0,0,0,0,"60001701",NA
"825",1998,NA,NA,"60001865","bra",1,0,0,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60001865",0,0,0,0,"60001865",NA
"826",1998,2011,2011,"60001890","bra",48,9,0.188,1998,2011,NA,NA,NA,NA,NA,NA,NA,NA,"60001890",0,0,0,0,"60001890",NA
"827",1998,2007,2007,"60002218","arg",3,2,0.667,1998,2007,NA,NA,NA,NA,NA,NA,NA,NA,"60002218",0,0,0,0,"60002218",NA
"828",1998,NA,NA,"60002281","mex",2,1,0.5,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60002281",0,0,0,0,"60002281",NA
"829",1998,2005,2005,"60002636","chl",38,16,0.421,1998,2005,NA,NA,NA,NA,NA,NA,NA,NA,"60002636",0,0,0,0,"60002636",NA
"830",1998,2010,2010,"60002864","arg",5,5,1,1998,2010,NA,NA,NA,NA,NA,NA,NA,NA,"60002864",0,0,0,0,"60002864",NA
"831",1998,2001,2001,"60002946","chl",58,22,0.379,1998,2001,NA,NA,NA,NA,NA,NA,NA,NA,"60002946",0,0,0,0,"60002946",NA
"832",1998,2016,2016,"60003079","bra",2,1,0.5,1998,2016,NA,NA,NA,NA,NA,NA,NA,NA,"60003079",0,0,0,0,"60003079",NA
"833",1998,2009,2009,"60003634","chl",21,7,0.333,1998,2009,NA,NA,NA,NA,NA,NA,NA,NA,"60003634",0,0,0,0,"60003634",NA
"834",1998,NA,NA,"60004234","bra",1,0,0,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60004234",0,0,0,0,"60004234",NA
"835",1998,2009,2009,"60004518","arg",38,15,0.395,1998,2009,NA,NA,NA,NA,NA,NA,NA,NA,"60004518",0,0,0,0,"60004518",NA
"836",1998,2010,2010,"60005499","bra",9,1,0.111,1998,2010,NA,NA,NA,NA,NA,NA,NA,NA,"60005499",0,0,0,0,"60005499",NA
"837",1998,NA,NA,"60005554","bra",1,1,1,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60005554",0,0,0,0,"60005554",NA
"838",1998,2012,2012,"60005618","mex",2,2,1,1998,2012,NA,NA,NA,NA,NA,NA,NA,NA,"60005618",0,0,0,0,"60005618",NA
"839",1998,NA,NA,"60005847","mex",1,0,0,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60005847",0,0,0,0,"60005847",NA
"840",1998,NA,NA,"60005881","chl",5,4,0.8,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60005881",0,0,0,0,"60005881",NA
"841",1998,2008,2008,"60006028","bra",71,20,0.282,1998,2008,NA,NA,NA,NA,NA,NA,NA,NA,"60006028",0,0,0,0,"60006028",NA
"842",1998,NA,NA,"60006171","bra",2,0,0,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60006171",0,0,0,0,"60006171",NA
"843",1998,NA,NA,"60006469","chl",1,0,0,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60006469",0,0,0,0,"60006469",NA
"844",1998,2005,2005,"60006726","bra",85,23,0.271,1998,2005,NA,NA,NA,NA,NA,NA,NA,NA,"60006726",0,0,0,0,"60006726",NA
"845",1998,2003,2003,"60008088","bra",186,56,0.301,1998,2003,NA,NA,NA,NA,NA,NA,NA,NA,"60008088",0,0,0,0,"60008088",NA
"846",1998,NA,NA,"60008167","mex",1,1,1,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60008167",0,0,0,0,"60008167",NA
"847",1998,NA,NA,"60008547","arg",9,2,0.222,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60008547",0,0,0,0,"60008547",NA
"848",1998,2008,2008,"60008781","chl",14,10,0.714,1998,2008,NA,NA,NA,NA,NA,NA,NA,NA,"60008781",0,0,0,0,"60008781",NA
"849",1998,NA,NA,"60008943","mex",1,1,1,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60008943",0,0,0,0,"60008943",NA
"850",1998,2015,2015,"60008944","arg",14,0,0,1998,2015,NA,NA,NA,NA,NA,NA,NA,NA,"60008944",0,0,0,0,"60008944",NA
"851",1998,NA,NA,"60009065","arg",1,1,1,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60009065",0,0,0,0,"60009065",NA
"852",1998,NA,NA,"60009128","chl",1,0,0,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60009128",0,0,0,0,"60009128",NA
"853",1998,2009,2009,"60009149","mex",12,6,0.5,1998,2009,NA,NA,NA,NA,NA,NA,NA,NA,"60009149",0,0,0,0,"60009149",NA
"854",1998,NA,NA,"60009264","arg",1,1,1,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60009264",0,0,0,0,"60009264",NA
"855",1998,2011,2011,"60009625","bra",14,3,0.214,1998,2011,NA,NA,NA,NA,NA,NA,NA,NA,"60009625",0,0,0,0,"60009625",NA
"856",1998,NA,NA,"60009771","mex",3,2,0.667,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60009771",0,0,0,0,"60009771",NA
"857",1998,NA,NA,"60010144","chl",1,1,1,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60010144",0,0,0,0,"60010144",NA
"858",1998,2017,2017,"60010253","bra",8,0,0,1998,2017,NA,NA,NA,NA,NA,NA,NA,NA,"60010253",0,0,0,0,"60010253",NA
"859",1998,2016,2016,"60010295","bra",2,1,0.5,1998,2016,NA,NA,NA,NA,NA,NA,NA,NA,"60010295",0,0,0,0,"60010295",NA
"860",1998,2014,2014,"60010749","arg",1,0,0,1998,2014,NA,NA,NA,NA,NA,NA,NA,NA,"60010749",0,0,0,0,"60010749",NA
"861",1998,NA,NA,"60011039","bra",2,1,0.5,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60011039",0,0,0,0,"60011039",NA
"862",1998,NA,NA,"60011117","mex",1,0,0,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60011117",0,0,0,0,"60011117",NA
"863",1998,2007,2007,"60011300","mex",16,10,0.625,1998,2007,NA,NA,NA,NA,NA,NA,NA,NA,"60011300",0,0,0,0,"60011300",NA
"864",1998,2015,2015,"60011324","bra",6,1,0.167,1998,2015,NA,NA,NA,NA,NA,NA,NA,NA,"60011324",0,0,0,0,"60011324",NA
"865",1998,NA,NA,"60011644","bra",3,1,0.333,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60011644",0,0,0,0,"60011644",NA
"866",1998,2017,2017,"60011682","chl",3,1,0.333,1998,2017,NA,NA,NA,NA,NA,NA,NA,NA,"60011682",0,0,0,0,"60011682",NA
"867",1998,2013,2013,"60012035","chl",4,1,0.25,1998,2013,NA,NA,NA,NA,NA,NA,NA,NA,"60012035",0,0,0,0,"60012035",NA
"868",1998,NA,NA,"60012368","bra",2,0,0,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60012368",0,0,0,0,"60012368",NA
"869",1998,2016,2016,"60012374","bra",31,5,0.161,1998,2016,NA,NA,NA,NA,NA,NA,NA,NA,"60012374",0,0,0,0,"60012374",NA
"870",1998,2000,2000,"60012464","chl",157,60,0.382,1998,2000,NA,NA,NA,NA,NA,NA,NA,NA,"60012464",0,0,0,0,"60012464",NA
"871",1998,NA,NA,"60012871","bra",1,0,0,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60012871",0,0,0,0,"60012871",NA
"872",1998,2010,2010,"60013084","chl",8,6,0.75,1998,2010,NA,NA,NA,NA,NA,NA,NA,NA,"60013084",0,0,0,0,"60013084",NA
"873",1998,NA,NA,"60013136","mex",1,1,1,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60013136",0,0,0,0,"60013136",NA
"874",1998,2016,2016,"60013259","mex",8,4,0.5,1998,2016,NA,NA,NA,NA,NA,NA,NA,NA,"60013259",0,0,0,0,"60013259",NA
"875",1998,2007,2007,"60013592","chl",6,4,0.667,1998,2007,NA,NA,NA,NA,NA,NA,NA,NA,"60013592",0,0,0,0,"60013592",NA
"876",1998,2015,2015,"60013710","bra",2,1,0.5,1998,2015,NA,NA,NA,NA,NA,NA,NA,NA,"60013710",0,0,0,0,"60013710",NA
"877",1998,2002,2002,"60013792","bra",18,3,0.167,1998,2002,NA,NA,NA,NA,NA,NA,NA,NA,"60013792",0,0,0,0,"60013792",NA
"878",1998,NA,NA,"60014024","arg",2,1,0.5,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60014024",0,0,0,0,"60014024",NA
"879",1998,2014,2014,"60014120","bra",20,3,0.15,1998,2014,NA,NA,NA,NA,NA,NA,NA,NA,"60014120",0,0,0,0,"60014120",NA
"880",1998,NA,NA,"60014217","bra",1,0,0,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60014217",0,0,0,0,"60014217",NA
"881",1998,2013,2013,"60014598","bra",15,2,0.133,1998,2013,NA,NA,NA,NA,NA,NA,NA,NA,"60014598",0,0,0,0,"60014598",NA
"882",1998,NA,NA,"60014878","bra",1,1,1,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60014878",0,0,0,0,"60014878",NA
"883",1998,2016,2016,"60014923","mex",6,1,0.167,1998,2016,NA,NA,NA,NA,NA,NA,NA,NA,"60014923",0,0,0,0,"60014923",NA
"884",1998,2016,2016,"60014992","bra",14,9,0.643,1998,2016,NA,NA,NA,NA,NA,NA,NA,NA,"60014992",0,0,0,0,"60014992",NA
"885",1998,2010,2010,"60015043","bra",11,4,0.364,1998,2010,NA,NA,NA,NA,NA,NA,NA,NA,"60015043",0,0,0,0,"60015043",NA
"886",1998,NA,NA,"60015104","bra",1,0,0,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60015104",0,0,0,0,"60015104",NA
"887",1998,2005,2005,"60015760","bra",118,22,0.186,1998,2005,NA,NA,NA,NA,NA,NA,NA,NA,"60015760",0,0,0,0,"60015760",NA
"888",1998,NA,NA,"60016063","arg",2,0,0,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60016063",0,0,0,0,"60016063",NA
"889",1998,NA,NA,"60016207","bra",1,0,0,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60016207",0,0,0,0,"60016207",NA
"890",1998,NA,NA,"60016295","bra",1,1,1,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60016295",0,0,0,0,"60016295",NA
"891",1998,2016,2016,"60016746","bra",2,2,1,1998,2016,NA,NA,NA,NA,NA,NA,NA,NA,"60016746",0,0,0,0,"60016746",NA
"892",1998,2017,2017,"60016828","bra",6,1,0.167,1998,2017,NA,NA,NA,NA,NA,NA,NA,NA,"60016828",0,0,0,0,"60016828",NA
"893",1998,NA,NA,"60017272","mex",4,0,0,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60017272",0,0,0,0,"60017272",NA
"894",1998,2012,2012,"60017323","mex",4,3,0.75,1998,2012,NA,NA,NA,NA,NA,NA,NA,NA,"60017323",0,0,0,0,"60017323",NA
"895",1998,2007,2007,"60017609","bra",41,6,0.146,1998,2007,NA,NA,NA,NA,NA,NA,NA,NA,"60017609",0,0,0,0,"60017609",NA
"896",1998,2017,2017,"60017841","bra",5,0,0,1998,2017,NA,NA,NA,NA,NA,NA,NA,NA,"60017841",0,0,0,0,"60017841",NA
"897",1998,2016,2016,"60017903","mex",4,2,0.5,1998,2016,NA,NA,NA,NA,NA,NA,NA,NA,"60017903",0,0,0,0,"60017903",NA
"898",1998,NA,NA,"60018034","bra",4,1,0.25,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60018034",0,0,0,0,"60018034",NA
"899",1998,NA,NA,"60018396","bra",3,2,0.667,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60018396",0,0,0,0,"60018396",NA
"900",1998,2014,2014,"60019176","mex",5,1,0.2,1998,2014,NA,NA,NA,NA,NA,NA,NA,NA,"60019176",0,0,0,0,"60019176",NA
"901",1998,NA,NA,"60019376","arg",2,1,0.5,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60019376",0,0,0,0,"60019376",NA
"902",1998,NA,NA,"60019654","bra",5,1,0.2,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60019654",0,0,0,0,"60019654",NA
"903",1998,NA,NA,"60019832","bra",1,0,0,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60019832",0,0,0,0,"60019832",NA
"904",1998,NA,NA,"60019875","bra",1,0,0,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60019875",0,0,0,0,"60019875",NA
"905",1998,2011,2011,"60019907","arg",12,3,0.25,1998,2011,NA,NA,NA,NA,NA,NA,NA,NA,"60019907",0,0,0,0,"60019907",NA
"906",1998,NA,NA,"60020004","bra",1,1,1,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60020004",0,0,0,0,"60020004",NA
"907",1998,2017,2017,"60020402","bra",5,1,0.2,1998,2017,NA,NA,NA,NA,NA,NA,NA,NA,"60020402",0,0,0,0,"60020402",NA
"908",1998,2015,2015,"60020457","bra",7,6,0.857,1998,2015,NA,NA,NA,NA,NA,NA,NA,NA,"60020457",0,0,0,0,"60020457",NA
"909",1998,2015,2015,"60020776","bra",7,3,0.429,1998,2015,NA,NA,NA,NA,NA,NA,NA,NA,"60020776",0,0,0,0,"60020776",NA
"910",1998,2012,2012,"60021547","bra",2,2,1,1998,2012,NA,NA,NA,NA,NA,NA,NA,NA,"60021547",0,0,0,0,"60021547",NA
"911",1998,NA,NA,"60022388","arg",1,1,1,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60022388",0,0,0,0,"60022388",NA
"912",1998,NA,NA,"60023193","mex",1,1,1,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60023193",0,0,0,0,"60023193",NA
"913",1998,NA,NA,"60023276","arg",1,0,0,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60023276",0,0,0,0,"60023276",NA
"914",1998,2017,2017,"60023383","chl",4,1,0.25,1998,2017,NA,NA,NA,NA,NA,NA,NA,NA,"60023383",0,0,0,0,"60023383",NA
"915",1998,NA,NA,"60023520","chl",1,0,0,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60023520",0,0,0,0,"60023520",NA
"916",1998,2010,2010,"60023857","bra",43,6,0.14,1998,2010,NA,NA,NA,NA,NA,NA,NA,NA,"60023857",0,0,0,0,"60023857",NA
"917",1998,NA,NA,"60024559","bra",2,1,0.5,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60024559",0,0,0,0,"60024559",NA
"918",1998,2010,2010,"60024989","bra",43,11,0.256,1998,2010,NA,NA,NA,NA,NA,NA,NA,NA,"60024989",0,0,0,0,"60024989",NA
"919",1998,NA,NA,"60025378","mex",1,0,0,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60025378",0,0,0,0,"60025378",NA
"920",1998,NA,NA,"60025448","bra",1,1,1,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60025448",0,0,0,0,"60025448",NA
"921",1998,NA,NA,"60025626","mex",1,0,0,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60025626",0,0,0,0,"60025626",NA
"922",1998,2010,2010,"60025701","bra",40,3,0.075,1998,2010,NA,NA,NA,NA,NA,NA,NA,NA,"60025701",0,0,0,0,"60025701",NA
"923",1998,NA,NA,"60025749","chl",1,1,1,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60025749",0,0,0,0,"60025749",NA
"924",1998,NA,NA,"60025875","bra",1,0,0,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60025875",0,0,0,0,"60025875",NA
"925",1998,2004,2004,"60026004","bra",28,11,0.393,1998,2004,NA,NA,NA,NA,NA,NA,NA,NA,"60026004",0,0,0,0,"60026004",NA
"926",1998,NA,NA,"60026021","bra",2,0,0,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60026021",0,0,0,0,"60026021",NA
"927",1998,NA,NA,"60026757","arg",1,1,1,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60026757",0,0,0,0,"60026757",NA
"928",1998,2013,2013,"60026891","bra",4,0,0,1998,2013,NA,NA,NA,NA,NA,NA,NA,NA,"60026891",0,0,0,0,"60026891",NA
"929",1998,2016,2016,"60027136","bra",17,3,0.176,1998,2016,NA,NA,NA,NA,NA,NA,NA,NA,"60027136",0,0,0,0,"60027136",NA
"930",1998,NA,NA,"60027226","arg",1,0,0,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60027226",0,0,0,0,"60027226",NA
"931",1998,NA,NA,"60027524","bra",1,1,1,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60027524",0,0,0,0,"60027524",NA
"932",1998,2015,2015,"60027866","bra",7,1,0.143,1998,2015,NA,NA,NA,NA,NA,NA,NA,NA,"60027866",0,0,0,0,"60027866",NA
"933",1998,NA,NA,"60028176","bra",1,0,0,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60028176",0,0,0,0,"60028176",NA
"934",1998,NA,NA,"60028247","bra",2,1,0.5,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60028247",0,0,0,0,"60028247",NA
"935",1998,2015,2015,"60028381","mex",2,0,0,1998,2015,NA,NA,NA,NA,NA,NA,NA,NA,"60028381",0,0,0,0,"60028381",NA
"936",1998,NA,NA,"60028426","bra",1,1,1,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60028426",0,0,0,0,"60028426",NA
"937",1998,NA,NA,"60028469","bra",3,0,0,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60028469",0,0,0,0,"60028469",NA
"938",1998,NA,NA,"60028775","bra",1,0,0,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60028775",0,0,0,0,"60028775",NA
"939",1998,2015,2015,"60028804","arg",3,0,0,1998,2015,NA,NA,NA,NA,NA,NA,NA,NA,"60028804",0,0,0,0,"60028804",NA
"940",1998,2015,2015,"60029159","bra",7,3,0.429,1998,2015,NA,NA,NA,NA,NA,NA,NA,NA,"60029159",0,0,0,0,"60029159",NA
"941",1998,NA,NA,"60029195","chl",1,1,1,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60029195",0,0,0,0,"60029195",NA
"942",1998,2014,2014,"60029570","bra",33,10,0.303,1998,2014,NA,NA,NA,NA,NA,NA,NA,NA,"60029570",0,0,0,0,"60029570",NA
"943",1998,2008,2008,"60029681","chl",35,15,0.429,1998,2008,NA,NA,NA,NA,NA,NA,NA,NA,"60029681",0,0,0,0,"60029681",NA
"944",1998,NA,NA,"60029705","bra",1,0,0,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60029705",0,0,0,0,"60029705",NA
"945",1998,NA,NA,"60030057","arg",1,0,0,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60030057",0,0,0,0,"60030057",NA
"946",1998,2009,2009,"60030074","bra",48,24,0.5,1998,2009,NA,NA,NA,NA,NA,NA,NA,NA,"60030074",0,0,0,0,"60030074",NA
"947",1998,2014,2014,"60030258","arg",1,1,1,1998,2014,NA,NA,NA,NA,NA,NA,NA,NA,"60030258",0,0,0,0,"60030258",NA
"948",1998,NA,NA,"60031335","mex",2,1,0.5,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60031335",0,0,0,0,"60031335",NA
"949",1998,NA,NA,"60031353","arg",1,0,0,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60031353",0,0,0,0,"60031353",NA
"950",1998,2017,2017,"60031482","bra",6,2,0.333,1998,2017,NA,NA,NA,NA,NA,NA,NA,NA,"60031482",0,0,0,0,"60031482",NA
"951",1998,2012,2012,"60032057","arg",4,2,0.5,1998,2012,NA,NA,NA,NA,NA,NA,NA,NA,"60032057",0,0,0,0,"60032057",NA
"952",1998,NA,NA,"60032066","bra",1,0,0,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60032066",0,0,0,0,"60032066",NA
"953",1998,NA,NA,"60032361","bra",3,0,0,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60032361",0,0,0,0,"60032361",NA
"954",1998,2008,2008,"60032442","mex",31,12,0.387,1998,2008,NA,NA,NA,NA,NA,NA,NA,NA,"60032442",0,0,0,0,"60032442",NA
"955",1998,2014,2014,"60032563","mex",4,4,1,1998,2014,NA,NA,NA,NA,NA,NA,NA,NA,"60032563",0,0,0,0,"60032563",NA
"956",1998,2013,2013,"60032751","bra",4,1,0.25,1998,2013,NA,NA,NA,NA,NA,NA,NA,NA,"60032751",0,0,0,0,"60032751",NA
"957",1998,2011,2011,"60033356","bra",54,7,0.13,1998,2011,NA,NA,NA,NA,NA,NA,NA,NA,"60033356",0,0,0,0,"60033356",NA
"958",1998,2016,2016,"60052106","col",11,6,0.545,1998,2016,NA,NA,NA,NA,NA,NA,NA,NA,"60052106",0,0,0,0,"60052106",NA
"959",1998,NA,NA,"60054319","col",3,0,0,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60054319",0,0,0,0,"60054319",NA
"960",1998,NA,NA,"60054919","col",1,0,0,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60054919",0,0,0,0,"60054919",NA
"961",1998,2017,2017,"60055047","bra",4,2,0.5,1998,2017,NA,NA,NA,NA,NA,NA,NA,NA,"60055047",0,0,0,0,"60055047",NA
"962",1998,NA,NA,"60055678","col",2,1,0.5,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60055678",0,0,0,0,"60055678",NA
"963",1998,2013,2013,"60055696","col",5,4,0.8,1998,2013,NA,NA,NA,NA,NA,NA,NA,NA,"60055696",0,0,0,0,"60055696",NA
"964",1998,2017,2017,"60055833","col",3,0,0,1998,2017,NA,NA,NA,NA,NA,NA,NA,NA,"60055833",0,0,0,0,"60055833",NA
"965",1998,NA,NA,"60056046","bra",2,0,0,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60056046",0,0,0,0,"60056046",NA
"966",1998,2014,2014,"60057258","col",4,1,0.25,1998,2014,NA,NA,NA,NA,NA,NA,NA,NA,"60057258",0,0,0,0,"60057258",NA
"967",1998,NA,NA,"60059457","bra",1,0,0,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60059457",0,0,0,0,"60059457",NA
"968",1998,2017,2017,"60061186","bra",3,2,0.667,1998,2017,NA,NA,NA,NA,NA,NA,NA,NA,"60061186",0,0,0,0,"60061186",NA
"969",1998,NA,NA,"60069326","bra",1,0,0,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60069326",0,0,0,0,"60069326",NA
"970",1998,NA,NA,"60069331","bra",2,1,0.5,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60069331",0,0,0,0,"60069331",NA
"971",1998,2006,2006,"60069652","mex",24,11,0.458,1998,2006,NA,NA,NA,NA,NA,NA,NA,NA,"60069652",0,0,0,0,"60069652",NA
"972",1998,NA,NA,"60069940","bra",1,1,1,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60069940",0,0,0,0,"60069940",NA
"973",1998,2017,2017,"60071003","arg",2,2,1,1998,2017,NA,NA,NA,NA,NA,NA,NA,NA,"60071003",0,0,0,0,"60071003",NA
"974",1998,2017,2017,"60071006","arg",1,1,1,1998,2017,NA,NA,NA,NA,NA,NA,NA,NA,"60071006",0,0,0,0,"60071006",NA
"975",1998,2014,2014,"60071237","per",4,3,0.75,1998,2014,NA,NA,NA,NA,NA,NA,NA,NA,"60071237",0,0,0,0,"60071237",NA
"976",1998,NA,NA,"60071259","per",1,0,0,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60071259",0,0,0,0,"60071259",NA
"977",1998,2014,2014,"60071610","ury",3,1,0.333,1998,2014,NA,NA,NA,NA,NA,NA,NA,NA,"60071610",0,0,0,0,"60071610",NA
"978",1998,2011,2011,"60071612","ury",17,7,0.412,1998,2011,NA,NA,NA,NA,NA,NA,NA,NA,"60071612",0,0,0,0,"60071612",NA
"979",1998,NA,NA,"60071613","ury",2,1,0.5,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60071613",0,0,0,0,"60071613",NA
"980",1998,2013,2013,"60072035","ecu",4,4,1,1998,2013,NA,NA,NA,NA,NA,NA,NA,NA,"60072035",0,0,0,0,"60072035",NA
"981",1998,NA,NA,"60072054","ecu",2,2,1,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60072054",0,0,0,0,"60072054",NA
"982",1998,NA,NA,"60072059","ecu",2,2,1,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60072059",0,0,0,0,"60072059",NA
"983",1998,NA,NA,"60072061","ecu",1,1,1,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60072061",0,0,0,0,"60072061",NA
"984",1998,2015,2015,"60072063","ecu",12,5,0.417,1998,2015,NA,NA,NA,NA,NA,NA,NA,NA,"60072063",0,0,0,0,"60072063",NA
"985",1998,2016,2016,"60082715","bra",12,4,0.333,1998,2016,NA,NA,NA,NA,NA,NA,NA,NA,"60082715",0,0,0,0,"60082715",NA
