"","per","toa","toa.1","id","country","inst_size","inst_mob_size","mob_share","per.1","toa.2","ego_country","pub_no","ego_net_size_no","collab_country_no","toa_old","n_refs","zebra_cited_no","zebra_cited_per","id.1","lagged_int_expo","lagged_reg_expo","lagged_nat_expo","adopted","id.2"
"69",1996,2016,2016,"100775748","esp",8,6,0.75,1996,2016,NA,NA,NA,NA,NA,NA,NA,NA,"100775748",NA,NA,NA,0,"100775748"
"70",1996,NA,NA,"100776909","bel",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100776909",NA,NA,NA,0,"100776909"
"71",1996,NA,NA,"100782491","ita",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100782491",NA,NA,NA,0,"100782491"
"72",1996,NA,NA,"100808999","bel",2,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100808999",NA,NA,NA,0,"100808999"
"73",1996,NA,NA,"100815647","che",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100815647",NA,NA,NA,0,"100815647"
"74",1996,NA,NA,"100817026","pol",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100817026",NA,NA,NA,0,"100817026"
"75",1996,NA,NA,"100827519","nor",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100827519",NA,NA,NA,0,"100827519"
"76",1996,NA,NA,"100839951","esp",4,2,0.5,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100839951",NA,NA,NA,0,"100839951"
"77",1996,NA,NA,"100844966","bel",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100844966",NA,NA,NA,0,"100844966"
"78",1996,NA,NA,"100891526","esp",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100891526",NA,NA,NA,0,"100891526"
"79",1996,NA,NA,"100895370","ita",10,4,0.4,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100895370",NA,NA,NA,0,"100895370"
"80",1996,NA,NA,"100951632","swe",9,1,0.111,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100951632",NA,NA,NA,0,"100951632"
"81",1996,NA,NA,"100990729","swe",3,1,0.333,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100990729",NA,NA,NA,0,"100990729"
